person_name,person_birthdate,person_deathdate,person_country,person_geo,person_period,person_tags,event_date,person_age_days,age_years,age_months,age_days_rem,age_label,description_fr,category,subcategory,importance,wikipedia_slug
François Mauriac,1885-10-11,1970-09-01,FR,histoire-france,xxe,litterature,1970-09-01,31006,84,10,20,"84 ans, 10 mois et 20 jours",Meurt à Paris à 84 ans — académicien et journaliste engagé,arts,mort,4,François_Mauriac
Franz Schubert,1797-01-31,1828-11-19,AT,histoire-europe,xixe,musique-opera,1814-10-19,6472,17,8,19,"17 ans, 8 mois et 19 jours",Compose Gretchen am Spinnrade à 17 ans — chef-d'oeuvre du Lied,arts,creation,5,Franz_Schubert
Franz Schubert,1797-01-31,1828-11-19,AT,histoire-europe,xixe,musique-opera,1815-01-01,6544,17,11,,"17 ans, 11 mois et 0 jour",Compose 144 lieder en une seule année à 18 ans,arts,creation,5,Franz_Schubert
Franz Schubert,1797-01-31,1828-11-19,AT,histoire-europe,xixe,musique-opera,1822-01-01,9101,24,11,,"24 ans, 11 mois et 0 jour",Compose la Symphonie inachevée — mystère musical,arts,creation,5,Franz_Schubert
Franz Schubert,1797-01-31,1828-11-19,AT,histoire-europe,xixe,musique-opera,1827-03-29,11016,30,1,28,"30 ans, 1 mois et 28 jours",Porte le flambeau lors des funérailles de Beethoven,arts,evenement,4,Franz_Schubert
Franz Schubert,1797-01-31,1828-11-19,AT,histoire-europe,xixe,musique-opera,1828-11-19,11617,31,9,21,"31 ans, 9 mois et 21 jours",Meurt de la typhoïde à 31 ans — laisse des centaines d'oeuvres inédites,arts,mort,5,Franz_Schubert
Johannes Brahms,1833-05-07,1897-04-03,DE,histoire-europe,xixe,musique-opera,1853-09-30,7451,20,4,24,"20 ans, 4 mois et 24 jours",Rencontre Schumann qui le présente au monde musical,arts,rencontre,5,Johannes_Brahms
Johannes Brahms,1833-05-07,1897-04-03,DE,histoire-europe,xixe,musique-opera,1868-04-10,12757,34,11,4,"34 ans, 11 mois et 4 jours",Crée son Requiem allemand à Brême — triomphe européen,arts,creation,5,Johannes_Brahms
Johannes Brahms,1833-05-07,1897-04-03,DE,histoire-europe,xixe,musique-opera,1876-11-04,15887,43,5,29,"43 ans, 5 mois et 29 jours",Crée sa 1ère Symphonie à 43 ans — 20 ans de gestation,arts,creation,5,Johannes_Brahms
Johannes Brahms,1833-05-07,1897-04-03,DE,histoire-europe,xixe,musique-opera,1885-10-25,19164,52,5,18,"52 ans, 5 mois et 18 jours",Crée sa 4e Symphonie — sommet de son oeuvre,arts,creation,5,Johannes_Brahms
Johannes Brahms,1833-05-07,1897-04-03,DE,histoire-europe,xixe,musique-opera,1897-04-03,23342,63,10,27,"63 ans, 10 mois et 27 jours",Meurt à Vienne à 63 ans — un mois après la mort de Clara Schumann,arts,mort,4,Johannes_Brahms
Piotr Tchaïkovski,1840-05-07,1893-11-06,RU,histoire-europe,xixe,musique-opera,1866-01-14,9381,25,8,6,"25 ans, 8 mois et 6 jours",Crée sa 1ère Symphonie — Rêves d'hiver,arts,creation,3,Piotr_Ilitch_Tchaïkovski
Piotr Tchaïkovski,1840-05-07,1893-11-06,RU,histoire-europe,xixe,musique-opera,1870-02-05,10863,29,8,27,"29 ans, 8 mois et 27 jours",Compose Romeo et Juliette — chef-d'oeuvre romantique,arts,creation,5,Piotr_Ilitch_Tchaïkovski
Piotr Tchaïkovski,1840-05-07,1893-11-06,RU,histoire-europe,xixe,musique-opera,1877-01-01,13386,36,7,23,"36 ans, 7 mois et 23 jours",Compose Le Lac des Cygnes — ballet universel,arts,creation,5,Piotr_Ilitch_Tchaïkovski
Piotr Tchaïkovski,1840-05-07,1893-11-06,RU,histoire-europe,xixe,musique-opera,1878-01-01,13751,37,7,23,"37 ans, 7 mois et 23 jours",Compose le Concerto pour violon — sublime,arts,creation,4,Piotr_Ilitch_Tchaïkovski
Piotr Tchaïkovski,1840-05-07,1893-11-06,RU,histoire-europe,xixe,musique-opera,1892-12-18,19218,52,7,11,"52 ans, 7 mois et 11 jours",Crée Casse-Noisette à Saint-Pétersbourg,arts,creation,5,Piotr_Ilitch_Tchaïkovski
Piotr Tchaïkovski,1840-05-07,1893-11-06,RU,histoire-europe,xixe,musique-opera,1893-11-06,19541,53,6,,"53 ans, 6 mois et 0 jour",Meurt à Saint-Pétersbourg à 53 ans — mort mystérieuse,arts,mort,5,Piotr_Ilitch_Tchaïkovski
Claude Debussy,1862-08-22,1918-03-25,FR,histoire-france,xxe,musique-opera,1884-06-27,7980,21,10,5,"21 ans, 10 mois et 5 jours",Remporte le Prix de Rome — reconnaissance officielle,arts,prix,4,Claude_Debussy
Claude Debussy,1862-08-22,1918-03-25,FR,histoire-france,xxe,musique-opera,1894-12-22,11810,32,4,,"32 ans, 4 mois et 0 jour",Crée Prélude à l'après-midi d'un faune — naissance du modernisme,arts,creation,5,Claude_Debussy
Claude Debussy,1862-08-22,1918-03-25,FR,histoire-france,xxe,musique-opera,1902-04-30,14496,39,8,8,"39 ans, 8 mois et 8 jours",Crée Pelléas et Mélisande — révolution de l'opéra,arts,creation,5,Claude_Debussy
Claude Debussy,1862-08-22,1918-03-25,FR,histoire-france,xxe,musique-opera,1905-10-15,15760,43,1,24,"43 ans, 1 mois et 24 jours",Publie La Mer — chef-d'oeuvre de l'impressionnisme musical,arts,creation,5,Claude_Debussy
Claude Debussy,1862-08-22,1918-03-25,FR,histoire-france,xxe,musique-opera,1918-03-25,20304,55,7,2,"55 ans, 7 mois et 2 jours",Meurt à Paris à 55 ans d'un cancer — pendant les bombardements,arts,mort,4,Claude_Debussy
Maurice Ravel,1875-03-07,1937-12-28,FR,histoire-france,xxe,musique-opera,1899-05-05,8825,24,1,28,"24 ans, 1 mois et 28 jours",Compose Pavane pour une infante défunte — première oeuvre célèbre,arts,creation,4,Maurice_Ravel
Maurice Ravel,1875-03-07,1937-12-28,FR,histoire-france,xxe,musique-opera,1911-05-29,13232,36,2,22,"36 ans, 2 mois et 22 jours",Crée Daphnis et Chloé pour les Ballets Russes de Diaghilev,arts,creation,5,Maurice_Ravel
Maurice Ravel,1875-03-07,1937-12-28,FR,histoire-france,xxe,musique-opera,1928-11-22,19619,53,8,17,"53 ans, 8 mois et 17 jours",Crée le Boléro à l'Opéra de Paris — succès mondial immédiat,arts,creation,5,Maurice_Ravel
Maurice Ravel,1875-03-07,1937-12-28,FR,histoire-france,xxe,musique-opera,1932-10-07,21034,57,7,1,"57 ans, 7 mois et 1 jour",Accident de taxi — traumatisme crânien qui détruit sa mémoire,arts,accident,5,Maurice_Ravel
Maurice Ravel,1875-03-07,1937-12-28,FR,histoire-france,xxe,musique-opera,1937-12-28,22942,62,9,23,"62 ans, 9 mois et 23 jours",Meurt à Paris à 62 ans après une opération du cerveau,arts,mort,4,Maurice_Ravel
Robert Schumann,1810-06-08,1856-07-29,DE,histoire-europe,xixe,musique-opera,1840-09-12,11054,30,3,5,"30 ans, 3 mois et 5 jours",Épouse Clara Wieck — mariage contre l'avis du père,arts,mariage,5,Robert_Schumann
Robert Schumann,1810-06-08,1856-07-29,DE,histoire-europe,xixe,musique-opera,1840-01-01,10798,29,6,23,"29 ans, 6 mois et 23 jours",L'année des lieder — compose 138 lieder en une année,arts,creation,5,Robert_Schumann
Robert Schumann,1810-06-08,1856-07-29,DE,histoire-europe,xixe,musique-opera,1841-03-31,11254,30,9,23,"30 ans, 9 mois et 23 jours",Crée sa 1ère Symphonie — Printemps — en 4 jours,arts,creation,4,Robert_Schumann
Robert Schumann,1810-06-08,1856-07-29,DE,histoire-europe,xixe,musique-opera,1853-10-01,15821,43,3,24,"43 ans, 3 mois et 24 jours",Découvre Brahms — lui prédit un grand avenir,arts,rencontre,4,Robert_Schumann
Robert Schumann,1810-06-08,1856-07-29,DE,histoire-europe,xixe,musique-opera,1856-07-29,16853,46,1,21,"46 ans, 1 mois et 21 jours",Meurt à Endenich à 46 ans — troubles mentaux,arts,mort,5,Robert_Schumann
Georges Danton,1759-10-26,1794-04-05,FR,histoire-france,xviie-xviiie,politique,1789-07-14,10854,29,8,18,"29 ans, 8 mois et 18 jours",Harangue le peuple au Palais-Royal — catalyseur de la prise de la Bastille,pouvoir,discours,5,Georges_Danton
Georges Danton,1759-10-26,1794-04-05,FR,histoire-france,xviie-xviiie,politique,1792-08-10,11977,32,9,15,"32 ans, 9 mois et 15 jours",Organise l'insurrection du 10 août — chute de la monarchie,pouvoir,revolution,5,Georges_Danton
Georges Danton,1759-10-26,1794-04-05,FR,histoire-france,xviie-xviiie,politique,1792-09-02,12000,32,10,7,"32 ans, 10 mois et 7 jours",Ministre de la Justice — prononce le discours De l'audace,pouvoir,discours,5,Georges_Danton
Georges Danton,1759-10-26,1794-04-05,FR,histoire-france,xviie-xviiie,politique,1793-04-06,12216,33,5,10,"33 ans, 5 mois et 10 jours",Co-fonde le Comité de salut public,pouvoir,creation,4,Georges_Danton
Georges Danton,1759-10-26,1794-04-05,FR,histoire-france,xviie-xviiie,politique,1794-04-05,12580,34,5,9,"34 ans, 5 mois et 9 jours",Guillotiné par Robespierre à Paris à 34 ans,pouvoir,mort,5,Georges_Danton
Louis-Antoine de Saint-Just,1767-08-25,1794-07-28,FR,histoire-france,xviie-xviiie,politique,1791-01-01,8528,23,4,6,"23 ans, 4 mois et 6 jours",Publie Organt — poème licencieux à 23 ans,arts,publication,2,Louis-Antoine_de_Saint-Just
Louis-Antoine de Saint-Just,1767-08-25,1794-07-28,FR,histoire-france,xviie-xviiie,politique,1792-09-21,9159,25,,28,"25 ans, 0 mois et 28 jours",Élu à la Convention nationale — plus jeune député,pouvoir,election,5,Louis-Antoine_de_Saint-Just
Louis-Antoine de Saint-Just,1767-08-25,1794-07-28,FR,histoire-france,xviie-xviiie,politique,1793-11-10,9574,26,2,17,"26 ans, 2 mois et 17 jours",Rapport sur les suspects — durcit la Terreur,pouvoir,rapport,4,Louis-Antoine_de_Saint-Just
Louis-Antoine de Saint-Just,1767-08-25,1794-07-28,FR,histoire-france,xviie-xviiie,politique,1794-06-26,9802,26,10,1,"26 ans, 10 mois et 1 jour",Victoire de Fleurus — sa dernière victoire militaire,guerre,bataille,4,Louis-Antoine_de_Saint-Just
Louis-Antoine de Saint-Just,1767-08-25,1794-07-28,FR,histoire-france,xviie-xviiie,politique,1794-07-28,9834,26,11,3,"26 ans, 11 mois et 3 jours",Guillotiné avec Robespierre à 26 ans — l'Archange de la Terreur,pouvoir,mort,5,Louis-Antoine_de_Saint-Just
Marquis de Lafayette,1757-09-06,1834-05-20,FR,histoire-france,xviie-xviiie,"politique,guerre-militaire",1777-06-13,7220,19,9,7,"19 ans, 9 mois et 7 jours",Débarque en Amérique à 19 ans pour rejoindre Washington,guerre,depart,5,Marquis_de_Lafayette
Marquis de Lafayette,1757-09-06,1834-05-20,FR,histoire-france,xviie-xviiie,"politique,guerre-militaire",1781-10-19,8809,24,1,12,"24 ans, 1 mois et 12 jours",Cornwallis se rend à Yorktown — victoire décisive de l'indépendance,guerre,victoire,5,Marquis_de_Lafayette
Marquis de Lafayette,1757-09-06,1834-05-20,FR,histoire-france,xviie-xviiie,"politique,guerre-militaire",1789-07-15,11635,31,10,8,"31 ans, 10 mois et 8 jours",Nommé commandant de la Garde nationale après la prise de la Bastille,pouvoir,nomination,5,Marquis_de_Lafayette
Marquis de Lafayette,1757-09-06,1834-05-20,FR,histoire-france,xviie-xviiie,"politique,guerre-militaire",1789-08-26,11677,31,11,20,"31 ans, 11 mois et 20 jours",Présente la Déclaration des droits de l'homme et du citoyen,pouvoir,declaration,5,Marquis_de_Lafayette
Marquis de Lafayette,1757-09-06,1834-05-20,FR,histoire-france,xviie-xviiie,"politique,guerre-militaire",1834-05-20,28015,76,8,12,"76 ans, 8 mois et 12 jours",Meurt à Paris à 76 ans — héros des deux mondes,pouvoir,mort,5,Marquis_de_Lafayette
Jim Morrison,1943-12-08,1971-07-03,US,histoire-usa,contemporain,musique-opera,1965-08-01,7907,21,7,23,"21 ans, 7 mois et 23 jours",Fonde The Doors à Los Angeles avec Ray Manzarek,arts,creation,5,Jim_Morrison
Jim Morrison,1943-12-08,1971-07-03,US,histoire-usa,contemporain,musique-opera,1967-01-04,8426,23,,26,"23 ans, 0 mois et 26 jours",Sort Light My Fire — premier grand succès mondial,arts,enregistrement,5,Jim_Morrison
Jim Morrison,1943-12-08,1971-07-03,US,histoire-usa,contemporain,musique-opera,1967-12-09,8767,24,,1,"24 ans, 0 mois et 1 jour",Arrêté à New Haven pour obscénité en concert,arts,arrestation,4,Jim_Morrison
Jim Morrison,1943-12-08,1971-07-03,US,histoire-usa,contemporain,musique-opera,1969-03-01,9215,25,2,23,"25 ans, 2 mois et 23 jours",Concert de Miami — accusé d'exhibitionnisme — procès,arts,incident,4,Jim_Morrison
Jim Morrison,1943-12-08,1971-07-03,US,histoire-usa,contemporain,musique-opera,1971-07-03,10069,27,6,25,"27 ans, 6 mois et 25 jours",Trouvé mort dans sa baignoire à Paris à 27 ans — Club des 27,arts,mort,5,Jim_Morrison
Jimi Hendrix,1942-11-27,1970-09-18,US,histoire-usa,contemporain,musique-opera,1966-09-23,8701,23,9,27,"23 ans, 9 mois et 27 jours",Arrive à Londres — révolutionne la scène rock en quelques semaines,arts,arrivee,5,Jimi_Hendrix
Jimi Hendrix,1942-11-27,1970-09-18,US,histoire-usa,contemporain,musique-opera,1967-06-18,8969,24,6,20,"24 ans, 6 mois et 20 jours",Performance légendaire à Monterey — brûle sa guitare,arts,concert,5,Jimi_Hendrix
Jimi Hendrix,1942-11-27,1970-09-18,US,histoire-usa,contemporain,musique-opera,1969-08-18,9761,26,8,21,"26 ans, 8 mois et 21 jours",Clôt Woodstock avec Star-Spangled Banner — moment historique,arts,concert,5,Jimi_Hendrix
Jimi Hendrix,1942-11-27,1970-09-18,US,histoire-usa,contemporain,musique-opera,1970-09-18,10157,27,9,22,"27 ans, 9 mois et 22 jours",Meurt à Londres à 27 ans — asphyxie — Club des 27,arts,mort,5,Jimi_Hendrix
Elvis Presley,1935-01-08,1977-08-16,US,histoire-usa,xxe,musique-opera,1953-07-18,6768,18,6,11,"18 ans, 6 mois et 11 jours",Enregistre ses premiers disques à Memphis — pour sa mère,arts,enregistrement,3,Elvis_Presley
Elvis Presley,1935-01-08,1977-08-16,US,histoire-usa,xxe,musique-opera,1956-01-27,7690,21,,20,"21 ans, 0 mois et 20 jours",Heartbreak Hotel — premier n°1 mondial,arts,enregistrement,5,Elvis_Presley
Elvis Presley,1935-01-08,1977-08-16,US,histoire-usa,xxe,musique-opera,1956-09-09,7917,21,8,3,"21 ans, 8 mois et 3 jours",Première apparition au Ed Sullivan Show — 60 millions téléspectateurs,arts,performance,5,Elvis_Presley
Elvis Presley,1935-01-08,1977-08-16,US,histoire-usa,xxe,musique-opera,1958-03-24,8478,23,2,17,"23 ans, 2 mois et 17 jours",Incorporé dans l'armée américaine — quitte la scène 2 ans,arts,armee,4,Elvis_Presley
Elvis Presley,1935-01-08,1977-08-16,US,histoire-usa,xxe,musique-opera,1973-01-14,13886,38,,7,"38 ans, 0 mois et 7 jours","Concert Aloha from Hawaii — 1,5 milliard de téléspectateurs",arts,concert,5,Elvis_Presley
Elvis Presley,1935-01-08,1977-08-16,US,histoire-usa,xxe,musique-opera,1977-08-16,15563,42,7,9,"42 ans, 7 mois et 9 jours",Meurt à Graceland à 42 ans — choc mondial,arts,mort,5,Elvis_Presley
David Bowie,1947-01-08,2016-01-10,GB,histoire-monde,contemporain,musique-opera,1969-07-11,8222,22,6,4,"22 ans, 6 mois et 4 jours",Space Oddity sort 5 jours avant Apollo 11 — pressentiment,arts,enregistrement,4,David_Bowie
David Bowie,1947-01-08,2016-01-10,GB,histoire-monde,contemporain,musique-opera,1972-06-06,9283,25,4,30,"25 ans, 4 mois et 30 jours",Crée Ziggy Stardust — alter ego qui révolutionne la pop,arts,creation,5,David_Bowie
David Bowie,1947-01-08,2016-01-10,GB,histoire-monde,contemporain,musique-opera,1975-01-20,10239,28,,12,"28 ans, 0 mois et 12 jours",Publie Young Americans — soul funk new-yorkais,arts,publication,4,David_Bowie
David Bowie,1947-01-08,2016-01-10,GB,histoire-monde,contemporain,musique-opera,1983-04-14,13247,36,3,6,"36 ans, 3 mois et 6 jours",Publie Let's Dance — plus grand succès commercial,arts,publication,4,David_Bowie
David Bowie,1947-01-08,2016-01-10,GB,histoire-monde,contemporain,musique-opera,2016-01-08,25203,69,,1,"69 ans, 0 mois et 1 jour",Publie Blackstar pour son 69e anniversaire — testament,arts,publication,5,David_Bowie
David Bowie,1947-01-08,2016-01-10,GB,histoire-monde,contemporain,musique-opera,2016-01-10,25205,69,,3,"69 ans, 0 mois et 3 jours",Meurt d'un cancer à New York 2 jours après Blackstar,arts,mort,5,David_Bowie
Évariste Galois,1811-10-25,1832-05-31,FR,histoire-france,xixe,science-medecine,1828-01-01,5911,16,2,6,"16 ans, 2 mois et 6 jours",Découvre les travaux de Legendre — absorbe la géométrie en quelques jours,science,decouverte,4,Évariste_Galois
Évariste Galois,1811-10-25,1832-05-31,FR,histoire-france,xixe,science-medecine,1829-05-25,6422,17,6,30,"17 ans, 6 mois et 30 jours",Soumet son mémoire à l'Académie des sciences — perdu par Cauchy,science,publication,4,Évariste_Galois
Évariste Galois,1811-10-25,1832-05-31,FR,histoire-france,xixe,science-medecine,1830-07-14,6837,18,8,19,"18 ans, 8 mois et 19 jours",Emprisonné pour activités républicaines,pouvoir,emprisonnement,4,Évariste_Galois
Évariste Galois,1811-10-25,1832-05-31,FR,histoire-france,xixe,science-medecine,1831-12-01,7342,20,1,6,"20 ans, 1 mois et 6 jours",Rédige ses découvertes en algèbre la nuit avant son duel,science,publication,5,Évariste_Galois
Évariste Galois,1811-10-25,1832-05-31,FR,histoire-france,xixe,science-medecine,1832-05-31,7524,20,7,5,"20 ans, 7 mois et 5 jours",Tué en duel à 20 ans — invente la théorie des groupes,science,mort,5,Évariste_Galois
Blaise Pascal,1623-06-19,1662-08-19,FR,histoire-france,xviie-xviiie,"science-medecine,philosophie",1631-01-01,2751,7,6,12,"7 ans, 6 mois et 12 jours",Son père l'initie aux mathématiques à 8 ans,science,formation,3,Blaise_Pascal
Blaise Pascal,1623-06-19,1662-08-19,FR,histoire-france,xviie-xviiie,"science-medecine,philosophie",1639-01-01,5673,15,6,12,"15 ans, 6 mois et 12 jours",Rédige un traité sur les sections coniques à 16 ans,science,publication,5,Blaise_Pascal
Blaise Pascal,1623-06-19,1662-08-19,FR,histoire-france,xviie-xviiie,"science-medecine,philosophie",1642-06-01,6922,18,11,13,"18 ans, 11 mois et 13 jours",Invente la pascaline — première machine à calculer à 19 ans,science,invention,5,Blaise_Pascal
Blaise Pascal,1623-06-19,1662-08-19,FR,histoire-france,xviie-xviiie,"science-medecine,philosophie",1647-09-19,8858,24,3,,"24 ans, 3 mois et 0 jour",Confirme la pression atmosphérique au Puy-de-Dôme,science,experience,5,Blaise_Pascal
Blaise Pascal,1623-06-19,1662-08-19,FR,histoire-france,xviie-xviiie,"science-medecine,philosophie",1654-11-23,11480,31,5,5,"31 ans, 5 mois et 5 jours",Nuit de feu — expérience mystique qui le convertit,philosophie,conversion,5,Blaise_Pascal
Blaise Pascal,1623-06-19,1662-08-19,FR,histoire-france,xviie-xviiie,"science-medecine,philosophie",1656-01-23,11905,32,7,3,"32 ans, 7 mois et 3 jours",Publie les Lettres provinciales — chef-d'oeuvre de prose,philosophie,publication,5,Blaise_Pascal
Blaise Pascal,1623-06-19,1662-08-19,FR,histoire-france,xviie-xviiie,"science-medecine,philosophie",1662-08-19,14306,39,2,1,"39 ans, 2 mois et 1 jour",Meurt à Paris à 39 ans — Pascal est sorti des presses,science,mort,4,Blaise_Pascal
Wolfgang Amadeus Mozart,1756-01-27,1791-12-05,AT,histoire-europe,xviie-xviiie,musique-opera,1762-01-17,2181,5,11,20,"5 ans, 11 mois et 20 jours",Joue devant la cour impériale de Vienne à 6 ans,arts,concert,5,Wolfgang_Amadeus_Mozart
Wolfgang Amadeus Mozart,1756-01-27,1791-12-05,AT,histoire-europe,xviie-xviiie,musique-opera,1763-06-09,2691,7,4,13,"7 ans, 4 mois et 13 jours",Grand tour européen — joue devant Louis XV à Versailles à 7 ans,arts,concert,5,Wolfgang_Amadeus_Mozart
Wolfgang Amadeus Mozart,1756-01-27,1791-12-05,AT,histoire-europe,xviie-xviiie,musique-opera,1770-03-26,5173,14,1,29,"14 ans, 1 mois et 29 jours",Écrit son premier opéra Mitridate à 14 ans,arts,creation,5,Wolfgang_Amadeus_Mozart
Pelé (Edson Arantes do Nascimento),1940-10-23,2022-12-29,BR,histoire-monde,xxe,sport-football,1956-09-07,5798,15,10,15,"15 ans, 10 mois et 15 jours",Débute à Santos FC à 15 ans,sport,debut,4,Pelé
Pelé (Edson Arantes do Nascimento),1940-10-23,2022-12-29,BR,histoire-monde,xxe,sport-football,1958-06-29,6458,17,8,5,"17 ans, 8 mois et 5 jours",Champion du monde à 17 ans — 2 buts en finale,sport,coupe-monde,5,Pelé
Pelé (Edson Arantes do Nascimento),1940-10-23,2022-12-29,BR,histoire-monde,xxe,sport-football,1959-09-05,6891,18,10,12,"18 ans, 10 mois et 12 jours",Marque 127 buts en une seule année — record,sport,record,5,Pelé
Pelé (Edson Arantes do Nascimento),1940-10-23,2022-12-29,BR,histoire-monde,xxe,sport-football,1962-06-17,7907,21,7,23,"21 ans, 7 mois et 23 jours",2e Coupe du Monde avec le Brésil,sport,coupe-monde,5,Pelé
Pelé (Edson Arantes do Nascimento),1940-10-23,2022-12-29,BR,histoire-monde,xxe,sport-football,1969-11-19,10619,29,,27,"29 ans, 0 mois et 27 jours",Marque son 1000e but en carrière,sport,record,5,Pelé
Pelé (Edson Arantes do Nascimento),1940-10-23,2022-12-29,BR,histoire-monde,xxe,sport-football,1970-06-21,10833,29,7,27,"29 ans, 7 mois et 27 jours",3e Coupe du Monde — le Brésil garde la coupe Jules Rimet,sport,coupe-monde,5,Pelé
Pelé (Edson Arantes do Nascimento),1940-10-23,2022-12-29,BR,histoire-monde,xxe,sport-football,2022-12-29,30017,82,2,6,"82 ans, 2 mois et 6 jours",Meurt à São Paulo à 82 ans — deuil national,sport,mort,5,Pelé
Nadia Comaneci,1961-11-12,,RO,histoire-europe,contemporain,sport-jo,1969-11-12,2922,8,,,"8 ans, 0 mois et 0 jour",Intègre l'école de Béla Károlyi à 7 ans,sport,debut,3,Nadia_Comaneci
Nadia Comaneci,1961-11-12,,RO,histoire-europe,contemporain,sport-jo,1975-04-21,4908,13,5,7,"13 ans, 5 mois et 7 jours",Championne d'Europe de gymnastique à 13 ans,sport,jo,5,Nadia_Comaneci
Nadia Comaneci,1961-11-12,,RO,histoire-europe,contemporain,sport-jo,1976-07-18,5362,14,8,5,"14 ans, 8 mois et 5 jours",Premier 10 parfait de l'histoire aux JO de Montréal à 14 ans,sport,jo,5,Nadia_Comaneci
Nadia Comaneci,1961-11-12,,RO,histoire-europe,contemporain,sport-jo,1976-07-22,5366,14,8,9,"14 ans, 8 mois et 9 jours",7 notes parfaites de 10 — phénomène mondial,sport,jo,5,Nadia_Comaneci
Nadia Comaneci,1961-11-12,,RO,histoire-europe,contemporain,sport-jo,1980-07-22,6827,18,8,9,"18 ans, 8 mois et 9 jours",Champion olympique à Moscou — confirme à 18 ans,sport,jo,4,Nadia_Comaneci
Tiger Woods,1975-12-30,,US,histoire-usa,contemporain,sport-jo,1978-10-06,1011,2,9,7,"2 ans, 9 mois et 7 jours",Joue au golf à la télévision à 2 ans — prodige,sport,debut,4,Tiger_Woods
Tiger Woods,1975-12-30,,US,histoire-usa,contemporain,sport-jo,1991-08-25,5717,15,7,25,"15 ans, 7 mois et 25 jours",Champion amateur américain à 15 ans — plus jeune de l'histoire,sport,golf,5,Tiger_Woods
Sun Yat-sen,1866-11-12,1925-03-12,CN,asie,xxe,politique,1894-11-24,10239,28,,12,"28 ans, 0 mois et 12 jours",Fonde la Société pour la renaissance de la Chine,pouvoir,creation,4,Sun_Yat-sen
Sun Yat-sen,1866-11-12,1925-03-12,CN,asie,xxe,politique,1905-08-20,14161,38,9,8,"38 ans, 9 mois et 8 jours",Fonde la Ligue jurée — noyau du Kuomintang,pouvoir,creation,4,Sun_Yat-sen
Sun Yat-sen,1866-11-12,1925-03-12,CN,asie,xxe,politique,1911-12-29,16483,45,1,16,"45 ans, 1 mois et 16 jours",Élu président provisoire de la République de Chine,pouvoir,election,5,Sun_Yat-sen
Sun Yat-sen,1866-11-12,1925-03-12,CN,asie,xxe,politique,1912-01-01,16485,45,1,18,"45 ans, 1 mois et 18 jours",Proclame la République de Chine — fin de l'Empire,pouvoir,proclamation,5,Sun_Yat-sen
Sun Yat-sen,1866-11-12,1925-03-12,CN,asie,xxe,politique,1925-03-12,21305,58,3,29,"58 ans, 3 mois et 29 jours",Meurt à Pékin à 58 ans — Père de la nation chinoise,pouvoir,mort,5,Sun_Yat-sen
Patrice Lumumba,1925-07-02,1961-01-17,CD,afrique,xxe,politique,1958-10-14,12157,33,3,12,"33 ans, 3 mois et 12 jours",Fonde le Mouvement National Congolais,pouvoir,creation,5,Patrice_Lumumba
Patrice Lumumba,1925-07-02,1961-01-17,CD,afrique,xxe,politique,1960-06-30,12782,34,11,29,"34 ans, 11 mois et 29 jours",Premier discours comme Premier ministre — défie la Belgique,pouvoir,discours,5,Patrice_Lumumba
Patrice Lumumba,1925-07-02,1961-01-17,CD,afrique,xxe,politique,1960-09-05,12849,35,2,5,"35 ans, 2 mois et 5 jours",Destitué par le président Kasavubu — résiste,pouvoir,destitution,4,Patrice_Lumumba
Patrice Lumumba,1925-07-02,1961-01-17,CD,afrique,xxe,politique,1961-01-17,12981,35,6,15,"35 ans, 6 mois et 15 jours",Assassiné à 35 ans — complot belgo-américain,pouvoir,mort,5,Patrice_Lumumba
Haile Selassie,1892-07-23,1975-08-27,ET,afrique,xxe,politique,1916-09-27,8832,24,2,5,"24 ans, 2 mois et 5 jours",Nommé régent d'Éthiopie à 24 ans,pouvoir,nomination,4,Hailé_Sélassié
Haile Selassie,1892-07-23,1975-08-27,ET,afrique,xxe,politique,1930-11-02,13981,38,3,10,"38 ans, 3 mois et 10 jours",Couronné Négus d'Éthiopie — Rastafari le considèrent messie,pouvoir,couronnement,5,Hailé_Sélassié
Haile Selassie,1892-07-23,1975-08-27,ET,afrique,xxe,politique,1936-05-02,15989,43,9,10,"43 ans, 9 mois et 10 jours",Fuit après l'invasion italienne — discours à la SDN,pouvoir,discours,5,Hailé_Sélassié
Haile Selassie,1892-07-23,1975-08-27,ET,afrique,xxe,politique,1941-05-05,17818,48,9,12,"48 ans, 9 mois et 12 jours",Rentre à Addis-Abeba après la libération — ovation,pouvoir,retour,5,Hailé_Sélassié
Haile Selassie,1892-07-23,1975-08-27,ET,afrique,xxe,politique,1963-05-25,25873,70,10,1,"70 ans, 10 mois et 1 jour",Co-fonde l'Organisation de l'Unité Africaine,pouvoir,creation,5,Hailé_Sélassié
Louis Pasteur,1822-12-27,1895-09-28,FR,histoire-france,xixe,science-medecine,1847-08-26,9008,24,7,28,"24 ans, 7 mois et 28 jours",Découvre la chiralité moléculaire — révolution de la chimie,science,decouverte,4,Louis_Pasteur
Louis Pasteur,1822-12-27,1895-09-28,FR,histoire-france,xixe,science-medecine,1857-04-30,12543,34,4,3,"34 ans, 4 mois et 3 jours",Démontre que la fermentation est causée par des micro-organismes,science,decouverte,5,Louis_Pasteur
Louis Pasteur,1822-12-27,1895-09-28,FR,histoire-france,xixe,science-medecine,1865-06-01,15497,42,5,4,"42 ans, 5 mois et 4 jours",Sauve l'industrie séricicole française — traitement de la pébrine,science,decouverte,4,Louis_Pasteur
