person_name,person_birthdate,person_deathdate,person_country,person_geo,person_period,person_tags,event_date,person_age_days,age_years,age_months,age_days_rem,age_label,description_fr,category,subcategory,importance,wikipedia_slug
Jane Austen,1775-12-16,1817-07-18,GB,histoire-europe,xixe,litterature,1796-10-01,7595,20,9,16,"20 ans, 9 mois et 16 jours",Redige la premiere version de Orgueil et Prejuges a 20 ans,arts,oeuvre,5,Jane_Austen
Jane Austen,1775-12-16,1817-07-18,GB,histoire-europe,xixe,litterature,1811-10-30,13102,35,10,14,"35 ans, 10 mois et 14 jours",Publie Raison et Sentiments — son premier roman publie,arts,publication,5,Jane_Austen
Jane Austen,1775-12-16,1817-07-18,GB,histoire-europe,xixe,litterature,1813-01-28,13556,37,1,11,"37 ans, 1 mois et 11 jours",Publie Orgueil et Prejuges — chef-d'oeuvre universel,arts,publication,5,Jane_Austen
Jane Austen,1775-12-16,1817-07-18,GB,histoire-europe,xixe,litterature,1817-07-18,15190,41,7,1,"41 ans, 7 mois et 1 jour",Meurt a Winchester a 41 ans — 6 grands romans,arts,mort,5,Jane_Austen
J.R.R. Tolkien,1892-01-03,1973-09-02,GB,histoire-europe,xxe,litterature,1911-10-01,7212,19,8,29,"19 ans, 8 mois et 29 jours",Entre a Oxford — decouvre les langues nordiques anciennes a 19 ans,arts,formation,3,J._R._R._Tolkien
J.R.R. Tolkien,1892-01-03,1973-09-02,GB,histoire-europe,xxe,litterature,1916-07-01,8947,24,5,28,"24 ans, 5 mois et 28 jours",Combat a la Bataille de la Somme — traumatisme fondateur,guerre,bataille,4,J._R._R._Tolkien
J.R.R. Tolkien,1892-01-03,1973-09-02,GB,histoire-europe,xxe,litterature,1937-09-21,16699,45,8,19,"45 ans, 8 mois et 19 jours",Publie Le Hobbit — pour ses enfants d'abord,arts,publication,5,J._R._R._Tolkien
J.R.R. Tolkien,1892-01-03,1973-09-02,GB,histoire-europe,xxe,litterature,1954-07-29,22854,62,6,26,"62 ans, 6 mois et 26 jours",Publie Le Seigneur des Anneaux tome 1,arts,publication,5,J._R._R._Tolkien
J.R.R. Tolkien,1892-01-03,1973-09-02,GB,histoire-europe,xxe,litterature,1973-09-02,29829,81,8,,"81 ans, 8 mois et 0 jour",Meurt a Bournemouth a 81 ans — legendes fondatrices de la fantasy,arts,mort,4,J._R._R._Tolkien
J.K. Rowling,1965-07-31,,GB,histoire-europe,contemporain,litterature,1990-06-01,9071,24,10,,"24 ans, 10 mois et 0 jour",Imagine Harry Potter dans un train retarde entre Manchester et Londres,arts,creation,5,J._K._Rowling
J.K. Rowling,1965-07-31,,GB,histoire-europe,contemporain,litterature,1993-12-01,10350,28,4,1,"28 ans, 4 mois et 1 jour",Divorce — mere celibataire en grande difficulte financiere,arts,vie-privee,3,J._K._Rowling
J.K. Rowling,1965-07-31,,GB,histoire-europe,contemporain,litterature,1997-06-26,11653,31,10,26,"31 ans, 10 mois et 26 jours",Publie Harry Potter a l'ecole des sorciers — refuse 12 fois avant,arts,publication,5,J._K._Rowling
J.K. Rowling,1965-07-31,,GB,histoire-europe,contemporain,litterature,2000-07-08,12761,34,11,8,"34 ans, 11 mois et 8 jours",Harry Potter 4 sort — files d'attente mondiales a minuit,arts,publication,5,J._K._Rowling
J.K. Rowling,1965-07-31,,GB,histoire-europe,contemporain,litterature,2008-06-05,15650,42,10,5,"42 ans, 10 mois et 5 jours",Discours a Harvard — de la pauvrete a la milliardaire,arts,discours,4,J._K._Rowling
Marlene Dietrich,1901-12-27,1992-05-06,DE,histoire-europe,xxe,cinema-theatre,1921-01-01,6943,19,,4,"19 ans, 0 mois et 4 jours",Commence sa carriere theatrale a Berlin a 19 ans,arts,debut,3,Marlene_Dietrich
Marlene Dietrich,1901-12-27,1992-05-06,DE,histoire-europe,xxe,cinema-theatre,1930-04-01,10322,28,3,3,"28 ans, 3 mois et 3 jours",Sort L'Ange bleu — devient star mondiale a 28 ans,arts,film,5,Marlene_Dietrich
Marlene Dietrich,1901-12-27,1992-05-06,DE,histoire-europe,xxe,cinema-theatre,1937-01-01,12787,35,,4,"35 ans, 0 mois et 4 jours",Refuse les offres d'Hitler — reste en exil aux USA,pouvoir,resistance,5,Marlene_Dietrich
Marlene Dietrich,1901-12-27,1992-05-06,DE,histoire-europe,xxe,cinema-theatre,1944-06-01,15497,42,5,4,"42 ans, 5 mois et 4 jours",Chante pour les troupes alliees sur le front europeen,arts,engagement,4,Marlene_Dietrich
Marlene Dietrich,1901-12-27,1992-05-06,DE,histoire-europe,xxe,cinema-theatre,1992-05-06,33003,90,4,9,"90 ans, 4 mois et 9 jours",Meurt a Paris a 90 ans — enterree a Berlin,arts,mort,4,Marlene_Dietrich
Freddie Mercury,1946-09-05,1991-11-24,GB,histoire-monde,contemporain,musique-opera,1964-09-01,6571,17,11,27,"17 ans, 11 mois et 27 jours",Arrive en Angleterre depuis la Tanzanie — etudiant en art a 18 ans,arts,arrivee,3,Freddie_Mercury
Freddie Mercury,1946-09-05,1991-11-24,GB,histoire-monde,contemporain,musique-opera,1970-04-27,8635,23,7,21,"23 ans, 7 mois et 21 jours",Rejoint le groupe Smile qui devient Queen a 23 ans,arts,creation,4,Freddie_Mercury
Freddie Mercury,1946-09-05,1991-11-24,GB,histoire-monde,contemporain,musique-opera,1973-07-13,9808,26,10,7,"26 ans, 10 mois et 7 jours",Sort le premier album de Queen,arts,publication,4,Freddie_Mercury
Freddie Mercury,1946-09-05,1991-11-24,GB,histoire-monde,contemporain,musique-opera,1975-10-31,10648,29,1,25,"29 ans, 1 mois et 25 jours",Sort Bohemian Rhapsody — revolution de la musique pop,arts,oeuvre,5,Freddie_Mercury
Freddie Mercury,1946-09-05,1991-11-24,GB,histoire-monde,contemporain,musique-opera,1985-07-13,14191,38,10,7,"38 ans, 10 mois et 7 jours",Performance legendaire de Live Aid a Wembley,arts,concert,5,Freddie_Mercury
Freddie Mercury,1946-09-05,1991-11-24,GB,histoire-monde,contemporain,musique-opera,1991-11-24,16516,45,2,19,"45 ans, 2 mois et 19 jours",Meurt du sida a Londres a 45 ans — annonce la veille,arts,mort,5,Freddie_Mercury
Paul McCartney,1942-06-18,,GB,histoire-monde,contemporain,musique-opera,1957-07-06,5497,15,,19,"15 ans, 0 mois et 19 jours",Rencontre John Lennon lors d'un concert a Liverpool a 15 ans,arts,rencontre,5,Paul_McCartney
Paul McCartney,1942-06-18,,GB,histoire-monde,contemporain,musique-opera,1963-03-22,7582,20,9,3,"20 ans, 9 mois et 3 jours",Sort Please Please Me — debut de la Beatlemania a 20 ans,arts,publication,5,Paul_McCartney
Paul McCartney,1942-06-18,,GB,histoire-monde,contemporain,musique-opera,1965-06-12,8395,22,11,25,"22 ans, 11 mois et 25 jours",Fait MBE par la reine Elizabeth avec les Beatles a 22 ans,arts,distinction,4,Paul_McCartney
Paul McCartney,1942-06-18,,GB,histoire-monde,contemporain,musique-opera,1970-04-10,10158,27,9,23,"27 ans, 9 mois et 23 jours",Annonce la separation des Beatles — fin d'une ere,arts,separation,5,Paul_McCartney
Paul McCartney,1942-06-18,,GB,histoire-monde,contemporain,musique-opera,2002-06-11,21908,59,11,24,"59 ans, 11 mois et 24 jours",Epouse Heather Mills — mariage tres mediatise,arts,mariage,2,Paul_McCartney
Paul McCartney,1942-06-18,,GB,histoire-monde,contemporain,musique-opera,2022-06-03,29205,79,11,16,"79 ans, 11 mois et 16 jours",Joue au Glastonbury Festival a 80 ans — record de longevite,arts,concert,5,Paul_McCartney
David Beckham,1975-05-02,,GB,histoire-monde,contemporain,sport-football,1992-09-23,6354,17,4,23,"17 ans, 4 mois et 23 jours",Signe son premier contrat professionnel avec Manchester United a 17 ans,sport,debut,4,David_Beckham
David Beckham,1975-05-02,,GB,histoire-monde,contemporain,sport-football,1996-08-17,7778,21,3,16,"21 ans, 3 mois et 16 jours",Marque depuis la ligne mediane contre Wimbledon — legende a 21 ans,sport,record,5,David_Beckham
David Beckham,1975-05-02,,GB,histoire-monde,contemporain,sport-football,1998-06-30,8460,23,1,29,"23 ans, 1 mois et 29 jours",Expulse contre l'Argentine — bouc emissaire de l'Angleterre,sport,incident,4,David_Beckham
David Beckham,1975-05-02,,GB,histoire-monde,contemporain,sport-football,2003-07-02,10288,28,2,,"28 ans, 2 mois et 0 jour",Signe au Real Madrid — transfert mondialise sa marque,sport,transfert,5,David_Beckham
David Beckham,1975-05-02,,GB,histoire-monde,contemporain,sport-football,2023-07-21,17612,48,2,19,"48 ans, 2 mois et 19 jours",Inaugure son club Inter Miami en MLS avec Messi,sport,creation,4,David_Beckham
Dante Alighieri,1265-06-01,1321-09-14,IT,histoire-europe,moyen-age,litterature,1274-05-01,3256,8,10,29,"8 ans, 10 mois et 29 jours",Rencontre Beatrice pour la premiere fois a 9 ans — amour eternel,arts,rencontre,5,Dante_Alighieri
Dante Alighieri,1265-06-01,1321-09-14,IT,histoire-europe,moyen-age,litterature,1289-06-11,8776,24,,10,"24 ans, 0 mois et 10 jours",Combat a la bataille de Campaldino a 23 ans,guerre,bataille,3,Dante_Alighieri
Dante Alighieri,1265-06-01,1321-09-14,IT,histoire-europe,moyen-age,litterature,1300-06-07,12790,35,,7,"35 ans, 0 mois et 7 jours",Elu prieur de Florence — son apogeee politique,pouvoir,election,4,Dante_Alighieri
Dante Alighieri,1265-06-01,1321-09-14,IT,histoire-europe,moyen-age,litterature,1302-01-27,13387,36,7,24,"36 ans, 7 mois et 24 jours",Exile de Florence — condamne a mort par contumace,pouvoir,exil,5,Dante_Alighieri
Dante Alighieri,1265-06-01,1321-09-14,IT,histoire-europe,moyen-age,litterature,1321-09-14,20559,56,3,13,"56 ans, 3 mois et 13 jours",Meurt a Ravenne a 56 ans — La Divine Comedie sera son monument,arts,mort,5,Dante_Alighieri
Nicolas Machiavel,1469-05-03,1527-06-21,IT,histoire-europe,renaissance,"philosophie,politique",1498-06-19,10639,29,1,16,"29 ans, 1 mois et 16 jours",Nomme secretaire de la chancellerie florentine a 29 ans,pouvoir,nomination,4,Nicolas_Machiavel
Nicolas Machiavel,1469-05-03,1527-06-21,IT,histoire-europe,renaissance,"philosophie,politique",1500-07-01,11382,31,1,29,"31 ans, 1 mois et 29 jours",Mission diplomatique en France — observe Louis XII,pouvoir,diplomatie,3,Nicolas_Machiavel
Nicolas Machiavel,1469-05-03,1527-06-21,IT,histoire-europe,renaissance,"philosophie,politique",1512-11-10,15897,43,6,9,"43 ans, 6 mois et 9 jours",Arrete et torture par les Medicis — exile dans sa ferme,pouvoir,emprisonnement,4,Nicolas_Machiavel
Nicolas Machiavel,1469-05-03,1527-06-21,IT,histoire-europe,renaissance,"philosophie,politique",1513-12-10,16292,44,7,7,"44 ans, 7 mois et 7 jours",Redige Le Prince dans sa retraite forcee,philosophie,publication,5,Nicolas_Machiavel
Nicolas Machiavel,1469-05-03,1527-06-21,IT,histoire-europe,renaissance,"philosophie,politique",1527-06-21,21233,58,1,18,"58 ans, 1 mois et 18 jours",Meurt a Florence a 58 ans — Le Prince publie 5 ans apres,philosophie,mort,5,Nicolas_Machiavel
Francisco de Goya,1746-03-30,1828-04-16,ES,histoire-europe,xviie-xviiie,arts-peinture,1763-01-01,6119,16,9,1,"16 ans, 9 mois et 1 jour",Echoue au concours de l'Academie de Madrid a 16 ans,arts,echec,3,Francisco_de_Goya
Francisco de Goya,1746-03-30,1828-04-16,ES,histoire-europe,xviie-xviiie,arts-peinture,1789-04-25,15732,43,,27,"43 ans, 0 mois et 27 jours",Nomme peintre de la Cour royale d'Espagne a 43 ans,arts,nomination,5,Francisco_de_Goya
Francisco de Goya,1746-03-30,1828-04-16,ES,histoire-europe,xviie-xviiie,arts-peinture,1792-12-01,17048,46,8,3,"46 ans, 8 mois et 3 jours",Tombe gravement malade — devient sourd a 46 ans,arts,sante,4,Francisco_de_Goya
Francisco de Goya,1746-03-30,1828-04-16,ES,histoire-europe,xviie-xviiie,arts-peinture,1808-05-03,22680,62,1,4,"62 ans, 1 mois et 4 jours",Temoin des massacres de Madrid par Napoleon — peint ses horreurs,arts,temoignage,5,Francisco_de_Goya
Francisco de Goya,1746-03-30,1828-04-16,ES,histoire-europe,xviie-xviiie,arts-peinture,1819-01-01,26573,72,9,1,"72 ans, 9 mois et 1 jour",Commence les Peintures noires dans sa maison — chef-d'oeuvre sombre,arts,oeuvre,5,Francisco_de_Goya
Francisco de Goya,1746-03-30,1828-04-16,ES,histoire-europe,xviie-xviiie,arts-peinture,1828-04-16,29968,82,,18,"82 ans, 0 mois et 18 jours",Meurt a Bordeaux a 82 ans en exil,arts,mort,4,Francisco_de_Goya
Johann Wolfgang von Goethe,1749-08-28,1832-03-22,DE,histoire-europe,xviie-xviiie,litterature,1765-10-03,5880,16,1,5,"16 ans, 1 mois et 5 jours",Entre a l'universite de Leipzig pour etudier le droit a 16 ans,arts,formation,3,Johann_Wolfgang_von_Goethe
Johann Wolfgang von Goethe,1749-08-28,1832-03-22,DE,histoire-europe,xviie-xviiie,litterature,1774-09-29,9163,25,1,1,"25 ans, 1 mois et 1 jour",Publie Les Souffrances du jeune Werther a 24 ans — succes europeen,arts,publication,5,Johann_Wolfgang_von_Goethe
Johann Wolfgang von Goethe,1749-08-28,1832-03-22,DE,histoire-europe,xviie-xviiie,litterature,1786-09-03,13520,37,,6,"37 ans, 0 mois et 6 jours",Part pour l'Italie — voyage fondateur de 2 ans,arts,voyage,4,Johann_Wolfgang_von_Goethe
Johann Wolfgang von Goethe,1749-08-28,1832-03-22,DE,histoire-europe,xviie-xviiie,litterature,1808-04-24,21424,58,7,26,"58 ans, 7 mois et 26 jours",Publie la 1ere partie de Faust — 60 ans de travail,arts,publication,5,Johann_Wolfgang_von_Goethe
Johann Wolfgang von Goethe,1749-08-28,1832-03-22,DE,histoire-europe,xviie-xviiie,litterature,1832-03-22,30157,82,6,24,"82 ans, 6 mois et 24 jours",Meurt a Weimar a 82 ans — Faust 2 acheve la veille,arts,mort,5,Johann_Wolfgang_von_Goethe
Jean-Paul II,1920-05-18,2005-04-02,PL,histoire-europe,contemporain,spirituel-religion,1938-10-01,6710,18,4,14,"18 ans, 4 mois et 14 jours",Entre a l'universite Jagellonne de Cracovie a 18 ans,spirituel,formation,3,Jean-Paul_II
Jean-Paul II,1920-05-18,2005-04-02,PL,histoire-europe,contemporain,spirituel-religion,1946-11-01,9663,26,5,14,"26 ans, 5 mois et 14 jours",Ordonne pretre a 26 ans,spirituel,ordination,4,Jean-Paul_II
Jean-Paul II,1920-05-18,2005-04-02,PL,histoire-europe,contemporain,spirituel-religion,1978-10-16,21335,58,4,29,"58 ans, 4 mois et 29 jours",Elu pape — premier pape non-italien depuis 455 ans,spirituel,election,5,Jean-Paul_II
Jean-Paul II,1920-05-18,2005-04-02,PL,histoire-europe,contemporain,spirituel-religion,1981-05-13,22275,60,11,25,"60 ans, 11 mois et 25 jours",Survit a un attentat place Saint-Pierre — pardonne son agresseur,spirituel,attentat,5,Jean-Paul_II
Jean-Paul II,1920-05-18,2005-04-02,PL,histoire-europe,contemporain,spirituel-religion,1989-06-04,25219,69,,17,"69 ans, 0 mois et 17 jours",Soutient Solidarnosc — contribue a la chute du communisme,spirituel,engagement,5,Jean-Paul_II
Jean-Paul II,1920-05-18,2005-04-02,PL,histoire-europe,contemporain,spirituel-religion,2005-04-02,31000,84,10,14,"84 ans, 10 mois et 14 jours",Meurt au Vatican a 84 ans — beatifie en 2011,spirituel,mort,5,Jean-Paul_II
Benoit XVI,1927-04-16,2022-12-31,DE,histoire-europe,contemporain,spirituel-religion,1951-06-29,8840,24,2,13,"24 ans, 2 mois et 13 jours",Ordonne pretre avec son frere Georg a 24 ans,spirituel,ordination,4,Benoît_XVI
Benoit XVI,1927-04-16,2022-12-31,DE,histoire-europe,contemporain,spirituel-religion,1977-03-24,18240,49,11,8,"49 ans, 11 mois et 8 jours",Nomme archeveque de Munich et Freising a 49 ans,spirituel,nomination,4,Benoît_XVI
Benoit XVI,1927-04-16,2022-12-31,DE,histoire-europe,contemporain,spirituel-religion,2005-04-19,28493,78,,4,"78 ans, 0 mois et 4 jours",Elu pape apres la mort de Jean-Paul II,spirituel,election,5,Benoît_XVI
Benoit XVI,1927-04-16,2022-12-31,DE,histoire-europe,contemporain,spirituel-religion,2013-02-11,31345,85,9,25,"85 ans, 9 mois et 25 jours",Annonce sa renonciation — premier pape a demissionner depuis 600 ans,spirituel,demission,5,Benoît_XVI
Benoit XVI,1927-04-16,2022-12-31,DE,histoire-europe,contemporain,spirituel-religion,2022-12-31,34958,95,8,16,"95 ans, 8 mois et 16 jours",Meurt au Vatican a 95 ans,spirituel,mort,4,Benoît_XVI
Pape Francois,1936-12-17,,AR,amerique-latine,contemporain,spirituel-religion,1958-03-11,7754,21,2,23,"21 ans, 2 mois et 23 jours",Entre au noviciat jesuite a 21 ans,spirituel,ordination,3,François_(pape)
Pape Francois,1936-12-17,,AR,amerique-latine,contemporain,spirituel-religion,1998-02-28,22350,61,2,9,"61 ans, 2 mois et 9 jours",Nomme archeveque de Buenos Aires a 61 ans,spirituel,nomination,4,François_(pape)
Pape Francois,1936-12-17,,AR,amerique-latine,contemporain,spirituel-religion,2013-03-13,27845,76,2,25,"76 ans, 2 mois et 25 jours",Elu pape — premier jesuite et premier Latino-Americain,spirituel,election,5,François_(pape)
Pape Francois,1936-12-17,,AR,amerique-latine,contemporain,spirituel-religion,2015-09-22,28768,78,9,5,"78 ans, 9 mois et 5 jours",Visite historique aux Etats-Unis — discours au Congres,spirituel,visite,4,François_(pape)
Pape Francois,1936-12-17,,AR,amerique-latine,contemporain,spirituel-religion,2021-03-05,30759,84,2,17,"84 ans, 2 mois et 17 jours",Premier voyage papal en Irak — rencontre avec l'ayatollah Sistani,spirituel,visite,5,François_(pape)
David Livingstone,1813-03-19,1873-05-01,GB,afrique,xixe,exploration,1840-12-08,10126,27,8,21,"27 ans, 8 mois et 21 jours",Arrive en Afrique du Sud comme missionnaire a 27 ans,exploration,arrivee,3,David_Livingstone
David Livingstone,1813-03-19,1873-05-01,GB,afrique,xixe,exploration,1855-11-17,15583,42,7,29,"42 ans, 7 mois et 29 jours",Decouvre les chutes Victoria — les nomme apres sa reine,exploration,decouverte,5,David_Livingstone
David Livingstone,1813-03-19,1873-05-01,GB,afrique,xixe,exploration,1866-03-19,19358,52,11,30,"52 ans, 11 mois et 30 jours",Part pour sa derniere expedition — disparait pendant 6 ans,exploration,depart,4,David_Livingstone
David Livingstone,1813-03-19,1873-05-01,GB,afrique,xixe,exploration,1871-11-10,21420,58,7,22,"58 ans, 7 mois et 22 jours",Stanley le retrouve a Ujiji — Dr Livingstone I presume,exploration,retrouvailles,5,David_Livingstone
David Livingstone,1813-03-19,1873-05-01,GB,afrique,xixe,exploration,1873-05-01,21958,60,1,12,"60 ans, 1 mois et 12 jours",Meurt a Chitambo a 60 ans — coeur enterre en Afrique,exploration,mort,5,David_Livingstone
Tony Blair,1953-05-06,,GB,histoire-europe,contemporain,politique,1975-10-01,8183,22,4,26,"22 ans, 4 mois et 26 jours",Entre au Parti travailliste a 22 ans,pouvoir,engagement,3,Tony_Blair
Tony Blair,1953-05-06,,GB,histoire-europe,contemporain,politique,1983-06-09,10991,30,1,3,"30 ans, 1 mois et 3 jours",Elu depute pour Sedgefield a 30 ans,pouvoir,election,3,Tony_Blair
Tony Blair,1953-05-06,,GB,histoire-europe,contemporain,politique,1994-07-21,15051,41,2,15,"41 ans, 2 mois et 15 jours",Elu leader du Parti travailliste a 41 ans,pouvoir,election,4,Tony_Blair
Tony Blair,1953-05-06,,GB,histoire-europe,contemporain,politique,1997-05-02,16067,43,11,27,"43 ans, 11 mois et 27 jours",Elu Premier ministre avec une majorite historique,pouvoir,election,5,Tony_Blair
Tony Blair,1953-05-06,,GB,histoire-europe,contemporain,politique,2003-03-20,18215,49,10,13,"49 ans, 10 mois et 13 jours",Engage le Royaume-Uni dans la guerre en Irak aux cotes de Bush,pouvoir,guerre,5,Tony_Blair
Tony Blair,1953-05-06,,GB,histoire-europe,contemporain,politique,2007-06-27,19775,54,1,21,"54 ans, 1 mois et 21 jours",Demissionne apres 10 ans de pouvoir,pouvoir,demission,4,Tony_Blair
Francis Drake,1540-07-13,1596-01-28,GB,histoire-europe,renaissance,"exploration,guerre-militaire",1563-01-01,8205,22,5,17,"22 ans, 5 mois et 17 jours",Commence sa carriere maritime a 22 ans dans la Manche,exploration,debut,3,Francis_Drake
Francis Drake,1540-07-13,1596-01-28,GB,histoire-europe,renaissance,"exploration,guerre-militaire",1572-05-24,11638,31,10,11,"31 ans, 10 mois et 11 jours",Attaque Nombre de Dios au Panama — premiere grande action,guerre,raid,4,Francis_Drake
Francis Drake,1540-07-13,1596-01-28,GB,histoire-europe,renaissance,"exploration,guerre-militaire",1577-12-13,13667,37,5,,"37 ans, 5 mois et 0 jour",Quitte Plymouth pour son tour du monde,exploration,depart,5,Francis_Drake
Francis Drake,1540-07-13,1596-01-28,GB,histoire-europe,renaissance,"exploration,guerre-militaire",1580-09-26,14685,40,2,14,"40 ans, 2 mois et 14 jours",Rentre a Plymouth — 1er capitaine a faire le tour du monde sur son navire,exploration,record,5,Francis_Drake
Francis Drake,1540-07-13,1596-01-28,GB,histoire-europe,renaissance,"exploration,guerre-militaire",1588-08-08,17558,48,,26,"48 ans, 0 mois et 26 jours",Commande la flotte contre l'Invincible Armada espagnole,guerre,bataille,5,Francis_Drake
Francis Drake,1540-07-13,1596-01-28,GB,histoire-europe,renaissance,"exploration,guerre-militaire",1596-01-28,20286,55,6,15,"55 ans, 6 mois et 15 jours",Meurt de dysenterie a Portobelo au Panama a 55 ans,exploration,mort,4,Francis_Drake
