person_name,person_birthdate,person_deathdate,person_country,person_geo,person_period,person_tags,event_date,person_age_days,age_years,age_months,age_days_rem,age_label,description_fr,category,subcategory,importance,wikipedia_slug
Albert Schweitzer,1875-01-14,1965-09-04,FR,histoire-france,xxe,spirituel-religion,1913-04-16,13974,38,3,3,"38 ans, 3 mois et 3 jours",Ouvre son hôpital à Lambaréné au Gabon,science,fondation,5,Albert_Schweitzer
Albert Schweitzer,1875-01-14,1965-09-04,FR,histoire-france,xxe,spirituel-religion,1952-12-10,28457,77,10,28,"77 ans, 10 mois et 28 jours",Reçoit le Prix Nobel de la Paix,spirituel,prix,5,Albert_Schweitzer
Albert Schweitzer,1875-01-14,1965-09-04,FR,histoire-france,xxe,spirituel-religion,1965-09-04,33108,90,7,22,"90 ans, 7 mois et 22 jours",Meurt à Lambaréné à 90 ans — entouré de ses patients,spirituel,mort,4,Albert_Schweitzer
Malala Yousafzai,1997-07-12,,PK,asie,contemporain,politique,2009-01-03,4191,11,5,21,"11 ans, 5 mois et 21 jours",Publie son journal sur la vie sous les talibans pour la BBC,politique,publication,4,Malala_Yousafzai
Malala Yousafzai,1997-07-12,,PK,asie,contemporain,politique,2012-10-09,5568,15,2,29,"15 ans, 2 mois et 29 jours",Blessée par balle dans son bus scolaire par les talibans,politique,attentat,5,Malala_Yousafzai
Malala Yousafzai,1997-07-12,,PK,asie,contemporain,politique,2014-12-10,6360,17,4,29,"17 ans, 4 mois et 29 jours",Reçoit le Prix Nobel de la Paix à 17 ans — plus jeune laureate,spirituel,prix,5,Malala_Yousafzai
Malala Yousafzai,1997-07-12,,PK,asie,contemporain,politique,2017-10-01,7386,20,2,20,"20 ans, 2 mois et 20 jours",Entre à Oxford University — poursuit ses études,politique,etudes,3,Malala_Yousafzai
Gabriel García Márquez,1927-03-06,2014-04-17,CO,amerique-latine,xxe,litterature,1955-01-01,10161,27,9,26,"27 ans, 9 mois et 26 jours",Publie La Hojarasca — premier roman remarqué,arts,publication,3,Gabriel_García_Márquez
Gabriel García Márquez,1927-03-06,2014-04-17,CO,amerique-latine,xxe,litterature,1967-05-30,14695,40,2,24,"40 ans, 2 mois et 24 jours",Publie Cent ans de solitude — best-seller mondial instantané,arts,publication,5,Gabriel_García_Márquez
Gabriel García Márquez,1927-03-06,2014-04-17,CO,amerique-latine,xxe,litterature,1982-12-10,20368,55,9,6,"55 ans, 9 mois et 6 jours",Reçoit le Prix Nobel de Littérature,arts,prix,5,Gabriel_García_Márquez
Gabriel García Márquez,1927-03-06,2014-04-17,CO,amerique-latine,xxe,litterature,2014-04-17,31819,87,1,12,"87 ans, 1 mois et 12 jours",Meurt à Mexico à 87 ans — deuil en Colombie,arts,mort,5,Gabriel_García_Márquez
Toni Morrison,1931-02-18,2019-08-05,US,histoire-usa,contemporain,litterature,1970-02-12,14239,38,11,25,"38 ans, 11 mois et 25 jours",Publie The Bluest Eye — premier roman,arts,publication,4,Toni_Morrison
Toni Morrison,1931-02-18,2019-08-05,US,histoire-usa,contemporain,litterature,1987-09-16,20667,56,6,30,"56 ans, 6 mois et 30 jours",Publie Beloved — chef-d'oeuvre de la littérature américaine,arts,publication,5,Toni_Morrison
Toni Morrison,1931-02-18,2019-08-05,US,histoire-usa,contemporain,litterature,1993-12-10,22944,62,9,25,"62 ans, 9 mois et 25 jours",Reçoit le Prix Nobel de Littérature — première femme noire,arts,prix,5,Toni_Morrison
Toni Morrison,1931-02-18,2019-08-05,US,histoire-usa,contemporain,litterature,2019-08-05,32313,88,5,18,"88 ans, 5 mois et 18 jours",Meurt à New York à 88 ans,arts,mort,4,Toni_Morrison
Simone Biles,1997-03-14,,US,histoire-usa,contemporain,sport-jo,2013-10-05,6049,16,6,22,"16 ans, 6 mois et 22 jours",Championne du monde de gymnastique pour la première fois à 16 ans,sport,jo,5,Simone_Biles
Simone Biles,1997-03-14,,US,histoire-usa,contemporain,sport-jo,2016-08-11,7090,19,4,29,"19 ans, 4 mois et 29 jours",Remporte 4 médailles d'or aux JO de Rio,sport,jo,5,Simone_Biles
Simone Biles,1997-03-14,,US,histoire-usa,contemporain,sport-jo,2021-07-27,8901,24,4,13,"24 ans, 4 mois et 13 jours",Se retire des JO de Tokyo pour sa santé mentale — courage mondial,sport,jo,5,Simone_Biles
Simone Biles,1997-03-14,,US,histoire-usa,contemporain,sport-jo,2024-07-30,10000,27,4,17,"27 ans, 4 mois et 17 jours",Remporte l'or au sol aux JO de Paris — comeback légendaire,sport,jo,5,Simone_Biles
Cathy Freeman,1973-02-16,,AU,histoire-monde,contemporain,sport-jo,1994-01-27,7651,20,11,11,"20 ans, 11 mois et 11 jours",Championne du Commonwealth du 400m à 21 ans,sport,record,4,Cathy_Freeman
Cathy Freeman,1973-02-16,,AU,histoire-monde,contemporain,sport-jo,1996-07-29,8567,23,5,14,"23 ans, 5 mois et 14 jours",Médaille d'argent aux JO d'Atlanta — porte le drapeau aborigène,sport,jo,4,Cathy_Freeman
Cathy Freeman,1973-02-16,,AU,histoire-monde,contemporain,sport-jo,2000-09-25,10086,27,7,11,"27 ans, 7 mois et 11 jours",Allume la flamme olympique et gagne le 400m à Sydney — moment historique,sport,jo,5,Cathy_Freeman
Cathy Freeman,1973-02-16,,AU,histoire-monde,contemporain,sport-jo,2003-07-20,11114,30,5,4,"30 ans, 5 mois et 4 jours",Se retire de la compétition — légende australienne,sport,retraite,4,Cathy_Freeman
Laure Manaudou,1986-10-09,,FR,histoire-france,contemporain,sport-jo,2004-08-18,6523,17,10,9,"17 ans, 10 mois et 9 jours",Médaille d'or aux JO d'Athènes au 400m nage libre à 17 ans,sport,jo,5,Laure_Manaudou
Laure Manaudou,1986-10-09,,FR,histoire-france,contemporain,sport-jo,2006-03-30,7112,19,5,20,"19 ans, 5 mois et 20 jours",Bat le record du monde du 400m — 4:01.53,sport,record,5,Laure_Manaudou
Laure Manaudou,1986-10-09,,FR,histoire-france,contemporain,sport-jo,2012-07-30,9426,25,9,21,"25 ans, 9 mois et 21 jours",Participe aux JO de Londres — come-back remarqué,sport,jo,3,Laure_Manaudou
Laure Manaudou,1986-10-09,,FR,histoire-france,contemporain,sport-jo,2015-01-01,10309,28,2,21,"28 ans, 2 mois et 21 jours",Met fin à sa carrière — 4 médailles olympiques au total,sport,retraite,3,Laure_Manaudou
Teddy Riner,1989-04-07,,FR,histoire-france,contemporain,sport-jo,2007-09-14,6734,18,5,7,"18 ans, 5 mois et 7 jours",Champion du monde de judo à 18 ans — plus jeune champion,sport,jo,5,Teddy_Riner
Teddy Riner,1989-04-07,,FR,histoire-france,contemporain,sport-jo,2012-08-03,8519,23,3,27,"23 ans, 3 mois et 27 jours",Champion olympique à Londres — 1er titre olympique,sport,jo,5,Teddy_Riner
Teddy Riner,1989-04-07,,FR,histoire-france,contemporain,sport-jo,2016-08-12,9989,27,4,6,"27 ans, 4 mois et 6 jours",Champion olympique à Rio — 10e titre mondial,sport,jo,5,Teddy_Riner
Teddy Riner,1989-04-07,,FR,histoire-france,contemporain,sport-jo,2024-08-02,12901,35,3,26,"35 ans, 3 mois et 26 jours",Champion olympique à Paris devant son public — légende française,sport,jo,5,Teddy_Riner
Renaud Lavillenie,1986-09-18,,FR,histoire-france,contemporain,sport-jo,2012-08-10,9458,25,10,22,"25 ans, 10 mois et 22 jours",Champion olympique à la perche à Londres,sport,jo,5,Renaud_Lavillenie
Renaud Lavillenie,1986-09-18,,FR,histoire-france,contemporain,sport-jo,2014-02-15,10009,27,4,26,"27 ans, 4 mois et 26 jours",Bat le record du monde de Bubka à Donetsk — 6m16,sport,record,5,Renaud_Lavillenie
Renaud Lavillenie,1986-09-18,,FR,histoire-france,contemporain,sport-jo,2016-08-15,10924,29,10,27,"29 ans, 10 mois et 27 jours",Médaille d'argent à Rio — sifflé par le public,sport,jo,4,Renaud_Lavillenie
Renaud Lavillenie,1986-09-18,,FR,histoire-france,contemporain,sport-jo,2020-08-05,12375,33,10,17,"33 ans, 10 mois et 17 jours",5e aux JO de Tokyo à 33 ans — longévité exceptionnelle,sport,jo,3,Renaud_Lavillenie
Simone Veil,1927-07-13,2017-06-30,FR,histoire-france,contemporain,politique,1944-03-13,6088,16,8,,"16 ans, 8 mois et 0 jour",Déportée à Auschwitz à 16 ans avec sa famille,pouvoir,deportation,5,Simone_Veil
Simone Veil,1927-07-13,2017-06-30,FR,histoire-france,contemporain,politique,1975-01-17,17353,47,6,4,"47 ans, 6 mois et 4 jours",Fait voter la loi légalisant l'avortement malgré l'hostilité,pouvoir,loi,5,Simone_Veil
Simone Veil,1927-07-13,2017-06-30,FR,histoire-france,contemporain,politique,1979-07-17,18997,52,,4,"52 ans, 0 mois et 4 jours",Élue première présidente du Parlement européen,pouvoir,election,5,Simone_Veil
Simone Veil,1927-07-13,2017-06-30,FR,histoire-france,contemporain,politique,2017-06-30,32860,89,11,18,"89 ans, 11 mois et 18 jours",Meurt à Paris — panthéonisée en 2018,pouvoir,mort,5,Simone_Veil
Harriet Tubman,1822-03-01,1913-03-10,US,histoire-usa,xixe,politique,1849-09-17,10062,27,6,18,"27 ans, 6 mois et 18 jours",S'échappe de l'esclavage dans le Maryland,pouvoir,evasion,5,Harriet_Tubman
Harriet Tubman,1822-03-01,1913-03-10,US,histoire-usa,xixe,politique,1850-01-01,10166,27,10,,"27 ans, 10 mois et 0 jour",Commence à guider des esclaves vers la liberté — Underground Railroad,pouvoir,resistance,5,Harriet_Tubman
Harriet Tubman,1822-03-01,1913-03-10,US,histoire-usa,xixe,politique,1863-01-01,14914,40,9,30,"40 ans, 9 mois et 30 jours",Sert d'espionne pour l'armée de l'Union pendant la guerre civile,guerre,espionnage,4,Harriet_Tubman
Harriet Tubman,1822-03-01,1913-03-10,US,histoire-usa,xixe,politique,1913-03-10,33247,91,,10,"91 ans, 0 mois et 10 jours",Meurt à Auburn à 91 ans — icône de la liberté,pouvoir,mort,5,Harriet_Tubman
Rosa Parks,1913-02-04,2005-10-24,US,histoire-usa,xxe,politique,1943-01-01,10924,29,10,27,"29 ans, 10 mois et 27 jours",Rejoint la NAACP — début de son militantisme,pouvoir,engagement,3,Rosa_Parks
Rosa Parks,1913-02-04,2005-10-24,US,histoire-usa,xxe,politique,1955-12-01,15643,42,9,29,"42 ans, 9 mois et 29 jours",Refuse de céder sa place dans le bus à Montgomery — arrestation,pouvoir,resistance,5,Rosa_Parks
Rosa Parks,1913-02-04,2005-10-24,US,histoire-usa,xxe,politique,1956-11-13,15991,43,9,12,"43 ans, 9 mois et 12 jours",La Cour suprême déclare inconstitutionnelle la ségrégation dans les bus,pouvoir,victoire,5,Rosa_Parks
Rosa Parks,1913-02-04,2005-10-24,US,histoire-usa,xxe,politique,2005-10-24,33868,92,8,21,"92 ans, 8 mois et 21 jours",Meurt à Detroit à 92 ans — première civile honorée au Capitole,pouvoir,mort,5,Rosa_Parks
Wangari Maathai,1940-04-01,2011-09-25,KE,afrique,contemporain,spirituel-religion,1977-06-05,13579,37,2,4,"37 ans, 2 mois et 4 jours",Fonde le Mouvement de la ceinture verte — planter des arbres,spirituel,fondation,5,Wangari_Maathai
Wangari Maathai,1940-04-01,2011-09-25,KE,afrique,contemporain,spirituel-religion,2004-12-10,23629,64,8,9,"64 ans, 8 mois et 9 jours",Reçoit le Prix Nobel de la Paix — première femme africaine,spirituel,prix,5,Wangari_Maathai
Wangari Maathai,1940-04-01,2011-09-25,KE,afrique,contemporain,spirituel-religion,2008-01-01,24745,67,9,,"67 ans, 9 mois et 0 jour",Nommée ambassadrice de la paix par l'ONU,spirituel,nomination,4,Wangari_Maathai
Wangari Maathai,1940-04-01,2011-09-25,KE,afrique,contemporain,spirituel-religion,2011-09-25,26109,71,5,24,"71 ans, 5 mois et 24 jours",Meurt d'un cancer à Nairobi — 40 millions d'arbres plantés,spirituel,mort,5,Wangari_Maathai
Valentina Terechkova,1937-03-06,,RU,histoire-europe,xxe,exploration,1962-01-01,9065,24,9,25,"24 ans, 9 mois et 25 jours",Sélectionnée parmi 400 candidatures pour le programme spatial,exploration,selection,4,Valentina_Terechkova
Valentina Terechkova,1937-03-06,,RU,histoire-europe,xxe,exploration,1963-06-16,9598,26,3,10,"26 ans, 3 mois et 10 jours",Première femme dans l'espace à bord de Vostok 6,exploration,mission,5,Valentina_Terechkova
Valentina Terechkova,1937-03-06,,RU,histoire-europe,xxe,exploration,1963-06-19,9601,26,3,13,"26 ans, 3 mois et 13 jours",Complète 48 orbites en 71 heures — record féminin,exploration,record,5,Valentina_Terechkova
Valentina Terechkova,1937-03-06,,RU,histoire-europe,xxe,exploration,2013-03-06,27759,76,,,"76 ans, 0 mois et 0 jour",Propose d'aller sur Mars en mission aller simple pour son 76e anniversaire,exploration,annonce,3,Valentina_Terechkova
Bjorn Borg,1956-06-06,,SE,histoire-monde,contemporain,sport-tennis,1974-06-09,6577,18,,3,"18 ans, 0 mois et 3 jours",Remporte Roland-Garros à 18 ans — plus jeune champion,sport,grand-chelem,5,Björn_Borg
Bjorn Borg,1956-06-06,,SE,histoire-monde,contemporain,sport-tennis,1978-07-08,8067,22,1,1,"22 ans, 1 mois et 1 jour",Remporte Wimbledon pour la 3e fois consécutive,sport,grand-chelem,4,Björn_Borg
Bjorn Borg,1956-06-06,,SE,histoire-monde,contemporain,sport-tennis,1980-07-05,8795,24,,29,"24 ans, 0 mois et 29 jours",5e Wimbledon consécutif — record absolu,sport,grand-chelem,5,Björn_Borg
Bjorn Borg,1956-06-06,,SE,histoire-monde,contemporain,sport-tennis,1981-09-12,9229,25,3,6,"25 ans, 3 mois et 6 jours",Se retire à 26 ans avec 11 Grand Chelems,sport,retraite,5,Björn_Borg
Steffi Graf,1969-06-14,,DE,histoire-monde,contemporain,sport-tennis,1987-06-06,6566,17,11,22,"17 ans, 11 mois et 22 jours",Remporte Roland-Garros — début de sa domination,sport,grand-chelem,4,Steffi_Graf
Steffi Graf,1969-06-14,,DE,histoire-monde,contemporain,sport-tennis,1988-09-10,7028,19,2,28,"19 ans, 2 mois et 28 jours",Remporte l'US Open — réalise le Golden Slam calendaire,sport,grand-chelem,5,Steffi_Graf
Steffi Graf,1969-06-14,,DE,histoire-monde,contemporain,sport-tennis,1993-07-04,8786,24,,20,"24 ans, 0 mois et 20 jours",Remporte Wimbledon pour la 5e fois,sport,grand-chelem,4,Steffi_Graf
Steffi Graf,1969-06-14,,DE,histoire-monde,contemporain,sport-tennis,1999-08-13,11017,30,1,29,"30 ans, 1 mois et 29 jours",Se retire avec 22 Grand Chelems — record absolu à l'époque,sport,retraite,5,Steffi_Graf
Chris Evert,1954-12-21,,US,histoire-monde,contemporain,sport-tennis,1971-09-03,6100,16,8,12,"16 ans, 8 mois et 12 jours",Demi-finale de l'US Open à 16 ans — révélation mondiale,sport,grand-chelem,4,Chris_Evert
Chris Evert,1954-12-21,,US,histoire-monde,contemporain,sport-tennis,1974-06-09,7110,19,5,18,"19 ans, 5 mois et 18 jours",Remporte Roland-Garros — 1er de ses 7 titres à Paris,sport,grand-chelem,5,Chris_Evert
Chris Evert,1954-12-21,,US,histoire-monde,contemporain,sport-tennis,1982-09-11,10126,27,8,21,"27 ans, 8 mois et 21 jours",Remporte l'US Open pour la 6e fois,sport,grand-chelem,4,Chris_Evert
Chris Evert,1954-12-21,,US,histoire-monde,contemporain,sport-tennis,1989-09-01,12673,34,8,11,"34 ans, 8 mois et 11 jours",Se retire avec 18 Grand Chelems — taux de victoire record 90%,sport,retraite,5,Chris_Evert
Thierry Henry,1977-08-17,,FR,histoire-france,contemporain,sport-football,1998-07-12,7634,20,10,24,"20 ans, 10 mois et 24 jours",Champion du monde avec la France à 20 ans,sport,coupe-monde,5,Thierry_Henry
Thierry Henry,1977-08-17,,FR,histoire-france,contemporain,sport-football,2002-05-01,9023,24,8,13,"24 ans, 8 mois et 13 jours",Rejoint Arsenal — devient légende du club londonien,sport,transfert,4,Thierry_Henry
Thierry Henry,1977-08-17,,FR,histoire-france,contemporain,sport-football,2006-07-09,10553,28,10,21,"28 ans, 10 mois et 21 jours",Finaliste de la Coupe du Monde en Allemagne,sport,coupe-monde,4,Thierry_Henry
Thierry Henry,1977-08-17,,FR,histoire-france,contemporain,sport-football,2009-05-27,11606,31,9,10,"31 ans, 9 mois et 10 jours",Remporte la Ligue des Champions avec le Barça,sport,ldc,5,Thierry_Henry
Kylian Mbappé,1998-12-20,,FR,histoire-france,contemporain,sport-football,2017-05-03,6709,18,4,13,"18 ans, 4 mois et 13 jours",Débute en Ligue des Champions avec Monaco à 18 ans,sport,ldc,4,Kylian_Mbappé
Kylian Mbappé,1998-12-20,,FR,histoire-france,contemporain,sport-football,2018-07-15,7147,19,6,25,"19 ans, 6 mois et 25 jours",Champion du monde avec la France à 19 ans — 2e plus jeune buteur en finale,sport,coupe-monde,5,Kylian_Mbappé
Kylian Mbappé,1998-12-20,,FR,histoire-france,contemporain,sport-football,2022-12-18,8764,23,11,29,"23 ans, 11 mois et 29 jours",Finaliste de la Coupe du Monde — hat-trick en finale contre l'Argentine,sport,coupe-monde,5,Kylian_Mbappé
Kylian Mbappé,1998-12-20,,FR,histoire-france,contemporain,sport-football,2024-06-03,9297,25,5,13,"25 ans, 5 mois et 13 jours",Rejoint le Real Madrid — transfert historique,sport,transfert,5,Kylian_Mbappé
Marie Curie (suite),1867-11-07,1934-07-04,PL,histoire-europe,xxe,science-medecine,1906-11-05,14243,38,11,29,"38 ans, 11 mois et 29 jours",Première femme professeure à la Sorbonne — chaire de son mari Pierre,science,nomination,5,Marie_Curie
Marie Curie (suite),1867-11-07,1934-07-04,PL,histoire-europe,xxe,science-medecine,1914-08-01,17069,46,8,24,"46 ans, 8 mois et 24 jours",Crée les premières unités radiologiques mobiles pour la guerre,science,invention,5,Marie_Curie
Rosalind Franklin (suite),1920-07-25,1958-04-16,GB,histoire-europe,xxe,science-medecine,1951-11-21,11441,31,3,27,"31 ans, 3 mois et 27 jours",Présente ses travaux sur la structure de l'ADN à King's College,science,conference,4,Rosalind_Franklin
Rosalind Franklin (suite),1920-07-25,1958-04-16,GB,histoire-europe,xxe,science-medecine,1956-07-01,13125,35,11,7,"35 ans, 11 mois et 7 jours",Commence ses travaux sur le virus de la mosaïque du tabac,science,recherche,3,Rosalind_Franklin
Jane Goodall,1934-04-03,,GB,histoire-europe,contemporain,science-medecine,1960-07-14,9599,26,3,11,"26 ans, 3 mois et 11 jours",Commence l'observation des chimpanzés à Gombe en Tanzanie,science,expedition,5,Jane_Goodall
Jane Goodall,1934-04-03,,GB,histoire-europe,contemporain,science-medecine,1965-01-01,11229,30,8,28,"30 ans, 8 mois et 28 jours",Obtient son doctorat de Cambridge sans avoir eu de licence,science,diplome,4,Jane_Goodall
Jane Goodall,1934-04-03,,GB,histoire-europe,contemporain,science-medecine,1977-01-01,15612,42,8,28,"42 ans, 8 mois et 28 jours",Fonde le Jane Goodall Institute pour la protection des primates,science,fondation,5,Jane_Goodall
Jane Goodall,1934-04-03,,GB,histoire-europe,contemporain,science-medecine,1988-01-01,19630,53,8,28,"53 ans, 8 mois et 28 jours",Nommée Messager de la Paix par l'ONU,science,nomination,4,Jane_Goodall
Neil Armstrong (suite),1930-08-05,2012-08-25,US,histoire-usa,xxe,exploration,1950-08-01,7301,19,11,27,"19 ans, 11 mois et 27 jours",Rejoint la Navy — devient pilote de chasse en Corée,exploration,debut,3,Neil_Armstrong
Neil Armstrong (suite),1930-08-05,2012-08-25,US,histoire-usa,xxe,exploration,2012-08-25,29971,82,,21,"82 ans, 0 mois et 21 jours",Meurt à Cincinnati à 82 ans — premier homme sur la Lune,exploration,mort,4,Neil_Armstrong
Buzz Aldrin,1930-01-20,,US,histoire-usa,xxe,exploration,1966-11-11,13446,36,9,23,"36 ans, 9 mois et 23 jours",Première sortie spatiale prolongée lors de Gemini 12,exploration,mission,4,Buzz_Aldrin
Buzz Aldrin,1930-01-20,,US,histoire-usa,xxe,exploration,1969-07-20,14428,39,6,1,"39 ans, 6 mois et 1 jour",2e homme à marcher sur la Lune avec Armstrong,exploration,mission,5,Buzz_Aldrin
Buzz Aldrin,1930-01-20,,US,histoire-usa,xxe,exploration,1972-01-01,15322,41,11,12,"41 ans, 11 mois et 12 jours",Quitte la NASA — lutte contre la dépression et l'alcoolisme,exploration,retrait,3,Buzz_Aldrin
Buzz Aldrin,1930-01-20,,US,histoire-usa,xxe,exploration,2016-11-29,31727,86,10,11,"86 ans, 10 mois et 11 jours",Évacué du pôle Sud en urgence médicale à 86 ans,exploration,evenement,3,Buzz_Aldrin
Lleyton Hewitt,1981-02-24,,AU,histoire-monde,contemporain,sport-tennis,2001-09-09,7505,20,6,17,"20 ans, 6 mois et 17 jours",Remporte l'US Open à 20 ans,sport,grand-chelem,5,Lleyton_Hewitt
Lleyton Hewitt,1981-02-24,,AU,histoire-monde,contemporain,sport-tennis,2002-07-07,7806,21,4,14,"21 ans, 4 mois et 14 jours",Remporte Wimbledon — n°1 mondial à 21 ans,sport,grand-chelem,5,Lleyton_Hewitt
Lleyton Hewitt,1981-02-24,,AU,histoire-monde,contemporain,sport-tennis,2016-01-18,12748,34,10,25,"34 ans, 10 mois et 25 jours",Se retire à l'Open d'Australie sous les ovations,sport,retraite,4,Lleyton_Hewitt
Kim Clijsters,1983-06-08,,BE,histoire-monde,contemporain,sport-tennis,2005-09-10,8130,22,3,3,"22 ans, 3 mois et 3 jours",Remporte l'US Open pour la première fois,sport,grand-chelem,5,Kim_Clijsters
Kim Clijsters,1983-06-08,,BE,histoire-monde,contemporain,sport-tennis,2007-05-01,8728,23,10,23,"23 ans, 10 mois et 23 jours",Prend sa retraite à 23 ans pour fonder une famille,sport,retraite,4,Kim_Clijsters
Kim Clijsters,1983-06-08,,BE,histoire-monde,contemporain,sport-tennis,2009-09-13,9594,26,3,6,"26 ans, 3 mois et 6 jours",Remporte l'US Open en wild-card après 2 ans d'absence — maman,sport,grand-chelem,5,Kim_Clijsters
Kim Clijsters,1983-06-08,,BE,histoire-monde,contemporain,sport-tennis,2012-05-01,10555,28,10,23,"28 ans, 10 mois et 23 jours",Se retire définitivement avec 4 Grand Chelems,sport,retraite,4,Kim_Clijsters
